,Genome,Rank,Count,Hamming_distance,Match
815,G009360585,Order,45,1,True
816,G009360585,Order,39,0,True
817,G009360585,Order,34,2,True
818,G009360585,Class,23,1,True
819,G009360585,Order,22,3,True
820,G009360585,Order,16,0,False
821,G009360585,Class,13,0,False
822,G009360585,Class,12,2,True
823,G009360585,Order,8,4,True
824,G009360585,Order,3,5,True
825,G009360585,Class,2,3,True
826,G009360585,Class,2,0,True
827,G009360585,Class,1,5,True
828,G009360585,Phylum,1,0,False
829,G001778325,Species,75410,5,False
830,G001778325,Species,30125,4,False
831,G001778325,Species,16578,3,False
832,G001778325,Species,8371,2,False
833,G001778325,Kingdom,6373,5,True
834,G001778325,Kingdom,5321,4,True
835,G001778325,Kingdom,4221,3,True
836,G001778325,Species,3613,1,False
837,G001778325,Kingdom,3609,2,True
838,G001778325,Genus,3362,5,False
839,G001778325,Kingdom,3036,1,True
840,G001778325,Species,2449,0,False
841,G001778325,Kingdom,2230,0,True
842,G001778325,Genus,1433,4,False
843,G001778325,Genus,845,3,False
844,G001778325,Phylum,618,5,False
845,G001778325,Genus,574,2,False
846,G001778325,Family,475,5,False
847,G001778325,Class,455,5,False
848,G001778325,Genus,343,1,False
849,G001778325,Phylum,341,4,False
850,G001778325,Order,336,5,False
851,G001778325,Family,285,4,False
852,G001778325,Class,259,4,False
853,G001778325,Phylum,239,3,False
854,G001778325,Order,219,4,False
855,G001778325,Family,219,3,False
856,G001778325,Family,211,2,False
857,G001778325,Class,197,3,False
858,G001778325,Order,195,3,False
859,G001778325,Phylum,176,2,False
860,G001778325,Phylum,159,1,False
861,G001778325,Order,125,2,False
862,G001778325,Class,124,2,False
863,G001778325,Class,115,1,False
864,G001778325,Family,114,1,False
865,G001778325,Genus,101,0,False
866,G001778325,Order,64,1,False
867,G001778325,Order,49,0,False
868,G001778325,Family,47,0,False
869,G001778325,Phylum,39,0,False
870,G001778325,Class,38,0,False
871,G002878315,Species,51325,5,False
872,G002878315,Species,27705,4,False
873,G002878315,Species,16582,3,False
874,G002878315,Species,7516,2,False
875,G002878315,Genus,2591,5,False
876,G002878315,Species,2446,1,False
877,G002878315,Kingdom,1573,5,True
878,G002878315,Genus,1573,4,False
879,G002878315,Genus,1165,3,False
880,G002878315,Kingdom,963,4,True
881,G002878315,Kingdom,663,3,True
882,G002878315,Genus,576,2,False
883,G002878315,Species,515,0,False
884,G002878315,Kingdom,499,2,True
885,G002878315,Phylum,461,5,False
886,G002878315,Family,457,5,False
887,G002878315,Order,419,5,False
888,G002878315,Class,419,5,False
889,G002878315,Phylum,363,4,False
890,G002878315,Kingdom,348,1,True
891,G002878315,Family,305,4,False
892,G002878315,Phylum,300,3,False
893,G002878315,Genus,273,1,False
894,G002878315,Class,261,4,False
895,G002878315,Order,250,4,False
896,G002878315,Family,228,3,False
897,G002878315,Phylum,200,2,False
898,G002878315,Class,189,3,False
899,G002878315,Kingdom,177,0,True
900,G002878315,Family,160,2,False
901,G002878315,Order,158,2,False
902,G002878315,Order,150,3,False
903,G002878315,Family,122,1,False
904,G002878315,Class,109,2,False
905,G002878315,Phylum,83,1,False
906,G002878315,Order,73,1,False
907,G002878315,Class,57,1,False
908,G002878315,Genus,56,0,False
909,G002878315,Family,41,0,False
910,G002878315,Phylum,38,0,False
911,G002878315,Order,19,0,False
912,G002878315,Class,19,0,False
913,G002878315,Class,17,2,True
914,G002878315,Class,16,1,True
915,G002878315,Genus,9,0,True
916,G002878315,Class,8,3,True
917,G002878315,Kingdom,7,5,False
918,G002878315,Class,5,5,True
919,G002878315,Genus,5,3,True
920,G002878315,Family,3,2,True
921,G002878315,Class,2,4,True
922,G002878315,Class,2,0,True
923,G004211785,Species,100024,5,False
924,G004211785,Species,97401,3,False
925,G004211785,Species,93437,4,False
926,G004211785,Species,82455,2,False
927,G004211785,Species,42862,1,False
928,G004211785,Species,9228,0,False
929,G004211785,Family,5745,1,True
930,G004211785,Family,4290,2,True
931,G004211785,Family,4272,0,True
932,G004211785,Genus,3393,5,False
933,G004211785,Genus,3006,3,False
934,G004211785,Genus,3002,2,False
935,G004211785,Genus,2758,4,False
936,G004211785,Genus,2364,1,False
937,G004211785,Family,2170,3,True
938,G004211785,Kingdom,1033,5,True
939,G004211785,Family,956,4,True
940,G004211785,Genus,705,0,False
941,G004211785,Phylum,560,2,True
942,G004211785,Phylum,524,1,True
943,G004211785,Phylum,434,3,True
944,G004211785,Kingdom,420,1,True
945,G004211785,Family,409,5,False
946,G004211785,Kingdom,407,4,True
947,G004211785,Genus,394,0,True
948,G004211785,Phylum,361,5,True
949,G004211785,Genus,359,1,True
950,G004211785,Phylum,358,4,True
951,G004211785,Phylum,329,0,True
952,G004211785,Kingdom,328,3,True
953,G004211785,Kingdom,303,2,True
954,G004211785,Family,289,5,True
955,G004211785,Class,262,5,False
956,G004211785,Order,254,5,False
957,G004211785,Family,238,3,False
958,G004211785,Kingdom,230,0,True
959,G004211785,Family,220,4,False
960,G004211785,Genus,204,2,True
961,G004211785,Phylum,203,5,False
962,G004211785,Class,162,4,False
963,G004211785,Class,156,3,False
964,G004211785,Family,155,2,False
965,G004211785,Order,135,4,False
966,G004211785,Order,128,2,False
967,G004211785,Genus,116,3,True
968,G004211785,Class,112,2,False
969,G004211785,Phylum,105,4,False
970,G004211785,Order,99,1,True
971,G004211785,Order,97,3,False
972,G004211785,Order,91,1,False
973,G004211785,Family,77,1,False
974,G004211785,Phylum,76,3,False
975,G004211785,Class,68,1,False
976,G004211785,Order,66,0,True
977,G004211785,Phylum,65,2,False
978,G004211785,Phylum,48,1,False
979,G004211785,Order,45,2,True
980,G004211785,Genus,41,4,True
981,G004211785,Order,25,3,True
982,G004211785,Genus,20,5,True
983,G004211785,Order,20,0,False
984,G004211785,Family,16,0,False
985,G004211785,Class,15,1,True
986,G004211785,Class,15,0,False
987,G004211785,Phylum,11,0,False
988,G004211785,Order,6,4,True
989,G004211785,Class,4,2,True
990,G004211785,Class,3,0,True
991,G004211785,Order,2,5,True
992,G003402345,Species,76313,5,False
993,G003402345,Species,65017,4,False
994,G003402345,Species,54525,3,False
995,G003402345,Species,34334,2,False
996,G003402345,Species,14312,1,False
997,G003402345,Genus,3015,5,False
998,G003402345,Genus,2851,4,False
999,G003402345,Species,2699,0,False
1000,G003402345,Genus,2680,3,False
1001,G003402345,Genus,2152,2,False
1002,G003402345,Genus,1453,1,False
1003,G003402345,Phylum,1100,1,True
1004,G003402345,Family,1009,4,False
1005,G003402345,Phylum,994,2,True
1006,G003402345,Family,965,3,False
1007,G003402345,Kingdom,873,5,True
1008,G003402345,Class,862,0,True
1009,G003402345,Family,854,5,False
1010,G003402345,Phylum,850,0,True
1011,G003402345,Kingdom,812,1,True
1012,G003402345,Family,784,2,False
1013,G003402345,Phylum,772,3,True
1014,G003402345,Kingdom,746,2,True
1015,G003402345,Kingdom,738,4,True
1016,G003402345,Class,722,3,False
1017,G003402345,Kingdom,711,3,True
1018,G003402345,Family,657,1,False
1019,G003402345,Order,651,4,False
1020,G003402345,Class,640,2,False
1021,G003402345,Order,639,3,False
1022,G003402345,Order,593,5,False
1023,G003402345,Class,589,4,False
1024,G003402345,Kingdom,558,0,True
1025,G003402345,Class,557,1,False
1026,G003402345,Genus,548,0,False
1027,G003402345,Order,537,2,False
1028,G003402345,Class,527,1,True
1029,G003402345,Class,495,5,False
1030,G003402345,Class,440,2,True
1031,G003402345,Phylum,427,4,True
1032,G003402345,Order,396,1,False
1033,G003402345,Class,367,3,True
1034,G003402345,Phylum,275,5,True
1035,G003402345,Phylum,262,5,False
1036,G003402345,Family,249,0,False
1037,G003402345,Class,213,4,True
1038,G003402345,Phylum,158,3,False
1039,G003402345,Phylum,157,4,False
1040,G003402345,Class,144,5,True
1041,G003402345,Order,143,0,False
1042,G003402345,Phylum,129,2,False
1043,G003402345,Class,125,0,False
1044,G003402345,Phylum,85,1,False
1045,G003402345,Family,82,0,True
1046,G003402345,Family,38,2,True
1047,G003402345,Family,36,1,True
1048,G003402345,Family,21,3,True
1049,G003402345,Family,10,4,True
1050,G003402345,Phylum,9,0,False
1051,G003402345,Family,5,5,True
1052,G003402345,Kingdom,5,3,False
1053,G001897685,Species,151924,1,False
1054,G001897685,Species,146152,5,False
1055,G001897685,Species,133572,2,False
1056,G001897685,Species,116712,0,False
1057,G001897685,Species,108735,3,False
1058,G001897685,Species,100526,4,False
1059,G001897685,Phylum,10707,0,True
1060,G001897685,Phylum,8808,1,True
1061,G001897685,Genus,5824,0,True
1062,G001897685,Class,5216,0,True
1063,G001897685,Phylum,4996,2,True
1064,G001897685,Family,4366,1,False
1065,G001897685,Class,4264,1,True
1066,G001897685,Genus,4173,2,False
1067,G001897685,Family,4146,2,False
1068,G001897685,Genus,4014,5,False
1069,G001897685,Genus,3632,3,False
1070,G001897685,Genus,3277,1,False
1071,G001897685,Genus,3273,4,False
1072,G001897685,Kingdom,3127,1,True
1073,G001897685,Family,3027,3,False
1074,G001897685,Genus,2494,1,True
1075,G001897685,Class,2366,2,False
1076,G001897685,Order,2341,1,False
1077,G001897685,Class,2266,1,False
1078,G001897685,Kingdom,2145,2,True
1079,G001897685,Order,2128,2,False
1080,G001897685,Phylum,2103,3,True
1081,G001897685,Class,2082,2,True
1082,G001897685,Family,2070,4,False
1083,G001897685,Class,1691,3,False
1084,G001897685,Family,1687,5,False
1085,G001897685,Family,1584,0,False
1086,G001897685,Kingdom,1466,0,True
1087,G001897685,Order,1432,3,False
1088,G001897685,Kingdom,1117,3,True
1089,G001897685,Order,1080,0,False
1090,G001897685,Class,1079,4,False
1091,G001897685,Class,999,5,False
1092,G001897685,Phylum,900,4,True
1093,G001897685,Order,876,4,False
1094,G001897685,Class,815,3,True
1095,G001897685,Genus,751,0,False
1096,G001897685,Order,692,5,False
1097,G001897685,Kingdom,678,5,True
1098,G001897685,Kingdom,671,4,True
1099,G001897685,Genus,610,2,True
1100,G001897685,Class,590,0,False
1101,G001897685,Phylum,446,5,True
1102,G001897685,Class,319,4,True
1103,G001897685,Phylum,266,5,False
1104,G001897685,Genus,190,3,True
1105,G001897685,Phylum,181,2,False
1106,G001897685,Phylum,175,4,False
1107,G001897685,Phylum,162,3,False
1108,G001897685,Class,118,5,True
1109,G001897685,Phylum,107,1,False
1110,G001897685,Genus,38,4,True
1111,G001897685,Genus,6,5,True
1112,G001897685,Phylum,3,0,False
1113,G002168195,Species,37288,5,False
1114,G002168195,Species,20999,4,False
1115,G002168195,Species,12972,3,False
1116,G002168195,Species,6618,2,False
1117,G002168195,Species,2332,1,False
1118,G002168195,Genus,1474,5,False
1119,G002168195,Genus,869,4,False
1120,G002168195,Kingdom,718,5,True
1121,G002168195,Genus,699,3,False
1122,G002168195,Kingdom,539,4,True
1123,G002168195,Genus,471,2,False
1124,G002168195,Kingdom,453,3,True
1125,G002168195,Species,398,0,False
1126,G002168195,Phylum,370,5,False
1127,G002168195,Kingdom,370,2,True
1128,G002168195,Class,339,5,False
1129,G002168195,Genus,317,1,False
1130,G002168195,Kingdom,306,1,True
1131,G002168195,Class,253,4,False
1132,G002168195,Family,247,5,False
1133,G002168195,Family,246,4,False
1134,G002168195,Order,239,5,False
1135,G002168195,Kingdom,239,0,True
1136,G002168195,Phylum,234,4,False
1137,G002168195,Family,219,3,False
1138,G002168195,Class,213,3,False
1139,G002168195,Phylum,208,3,False
1140,G002168195,Family,192,0,True
1141,G002168195,Order,178,4,False
1142,G002168195,Class,177,2,False
1143,G002168195,Phylum,176,2,False
1144,G002168195,Family,174,2,False
1145,G002168195,Order,138,3,False
1146,G002168195,Family,123,1,True
1147,G002168195,Genus,116,0,False
1148,G002168195,Phylum,103,1,False
1149,G002168195,Class,101,1,False
1150,G002168195,Family,92,1,False
1151,G002168195,Order,85,2,False
1152,G002168195,Order,65,0,True
1153,G002168195,Order,54,1,False
1154,G002168195,Family,52,2,True
1155,G002168195,Order,47,1,True
1156,G002168195,Class,36,0,False
1157,G002168195,Family,25,3,True
1158,G002168195,Family,25,0,False
1159,G002168195,Family,20,4,True
1160,G002168195,Phylum,17,0,False
1161,G002168195,Order,15,0,False
1162,G002168195,Order,10,2,True
1163,G002168195,Order,7,4,True
1164,G002168195,Family,5,5,True
1165,G002168195,Phylum,5,5,True
1166,G002168195,Phylum,5,4,True
1167,G002168195,Phylum,5,2,True
1168,G002168195,Class,5,0,True
1169,G002168195,Order,4,3,True
1170,G002168195,Kingdom,4,1,False
1171,G002168195,Order,3,5,True
1172,G002168195,Phylum,3,3,True
1173,G002168195,Kingdom,2,5,False
1174,G002168195,Class,2,3,True
1175,G002168195,Phylum,2,0,True
1176,G009773875,Species,343363,0,False
1177,G009773875,Species,299144,1,False
1178,G009773875,Species,219667,2,False
1179,G009773875,Species,164780,3,False
1180,G009773875,Species,119017,4,False
1181,G009773875,Species,98813,5,False
1182,G009773875,Family,95813,0,True
1183,G009773875,Family,33825,1,True
1184,G009773875,Order,18161,0,True
1185,G009773875,Family,13303,2,True
1186,G009773875,Order,11667,1,True
1187,G009773875,Family,5607,3,True
1188,G009773875,Order,5105,2,True
1189,G009773875,Genus,4234,2,False
1190,G009773875,Genus,4096,1,False
1191,G009773875,Genus,3517,3,False
1192,G009773875,Class,3499,0,True
1193,G009773875,Class,3334,1,True
1194,G009773875,Genus,2561,4,False
1195,G009773875,Genus,2453,5,False
1196,G009773875,Family,2413,4,True
1197,G009773875,Phylum,2013,0,True
1198,G009773875,Order,1869,3,True
1199,G009773875,Phylum,1798,1,True
1200,G009773875,Class,1774,2,True
1201,G009773875,Family,1374,2,False
1202,G009773875,Phylum,1298,2,True
1203,G009773875,Family,1277,1,False
1204,G009773875,Genus,1251,0,False
1205,G009773875,Kingdom,1114,1,True
1206,G009773875,Family,1001,5,True
1207,G009773875,Family,984,3,False
1208,G009773875,Kingdom,857,0,True
1209,G009773875,Kingdom,819,2,True
1210,G009773875,Phylum,768,3,True
1211,G009773875,Class,758,3,True
1212,G009773875,Genus,711,1,True
1213,G009773875,Family,665,4,False
1214,G009773875,Genus,641,0,True
1215,G009773875,Kingdom,612,3,True
1216,G009773875,Family,568,5,False
1217,G009773875,Order,556,4,True
1218,G009773875,Order,439,0,False
1219,G009773875,Order,425,2,False
1220,G009773875,Kingdom,423,5,True
1221,G009773875,Class,415,3,False
1222,G009773875,Order,394,1,False
1223,G009773875,Kingdom,384,4,True
1224,G009773875,Class,371,2,False
1225,G009773875,Phylum,369,4,True
1226,G009773875,Class,343,5,False
1227,G009773875,Order,336,3,False
1228,G009773875,Class,322,4,False
1229,G009773875,Order,318,4,False
1230,G009773875,Class,313,1,False
1231,G009773875,Class,306,4,True
1232,G009773875,Genus,303,2,True
1233,G009773875,Order,296,5,False
1234,G009773875,Order,201,5,True
1235,G009773875,Phylum,175,5,False
1236,G009773875,Family,170,0,False
1237,G009773875,Phylum,159,5,True
1238,G009773875,Class,141,5,True
1239,G009773875,Phylum,85,4,False
1240,G009773875,Genus,63,3,True
1241,G009773875,Phylum,58,2,False
1242,G009773875,Phylum,54,3,False
1243,G009773875,Phylum,35,1,False
1244,G009773875,Class,33,0,False
1245,G009773875,Genus,26,4,True
1246,G009773875,Phylum,5,0,False
1247,G009773875,Kingdom,3,5,False
1248,G009773875,Genus,2,5,True
1249,G009773875,Kingdom,2,4,False
1250,G002434405,Species,150733,2,False
1251,G002434405,Species,131917,3,False
1252,G002434405,Species,126899,5,False
1253,G002434405,Species,126108,1,False
1254,G002434405,Species,108622,4,False
1255,G002434405,Species,52955,0,False
1256,G002434405,Genus,32869,0,True
1257,G002434405,Genus,24787,1,True
1258,G002434405,Genus,12421,2,True
1259,G002434405,Phylum,5977,0,True
1260,G002434405,Phylum,5795,1,True
1261,G002434405,Genus,4719,3,True
1262,G002434405,Phylum,3824,2,True
1263,G002434405,Class,3655,1,True
1264,G002434405,Class,2911,0,True
1265,G002434405,Genus,2724,5,False
1266,G002434405,Class,2200,2,True
1267,G002434405,Kingdom,2114,1,True
1268,G002434405,Genus,2015,4,False
1269,G002434405,Genus,1980,3,False
1270,G002434405,Kingdom,1973,0,True
1271,G002434405,Genus,1811,2,False
1272,G002434405,Phylum,1652,3,True
1273,G002434405,Family,1607,2,False
1274,G002434405,Genus,1579,4,True
1275,G002434405,Kingdom,1575,2,True
1276,G002434405,Family,1375,3,False
1277,G002434405,Family,1273,1,False
1278,G002434405,Genus,1172,1,False
1279,G002434405,Class,1105,2,False
1280,G002434405,Family,1066,4,False
1281,G002434405,Family,1042,5,False
1282,G002434405,Order,1018,2,False
1283,G002434405,Class,1009,1,False
1284,G002434405,Order,944,1,False
1285,G002434405,Class,923,3,False
1286,G002434405,Family,905,1,True
1287,G002434405,Order,883,0,False
1288,G002434405,Kingdom,852,3,True
1289,G002434405,Class,838,3,True
1290,G002434405,Family,788,0,True
1291,G002434405,Phylum,754,4,True
1292,G002434405,Order,744,3,False
1293,G002434405,Class,653,5,False
1294,G002434405,Class,604,4,False
1295,G002434405,Genus,593,5,True
1296,G002434405,Order,533,4,False
1297,G002434405,Kingdom,517,4,True
1298,G002434405,Kingdom,510,5,True
1299,G002434405,Family,492,2,True
1300,G002434405,Order,456,5,False
1301,G002434405,Phylum,358,5,True
1302,G002434405,Class,332,4,True
1303,G002434405,Family,263,0,False
1304,G002434405,Family,226,3,True
1305,G002434405,Class,222,0,False
1306,G002434405,Genus,195,0,False
1307,G002434405,Phylum,168,5,False
1308,G002434405,Class,148,5,True
1309,G002434405,Phylum,95,4,False
1310,G002434405,Order,72,1,True
1311,G002434405,Phylum,71,3,False
1312,G002434405,Family,66,4,True
1313,G002434405,Phylum,59,2,False
1314,G002434405,Order,57,0,True
1315,G002434405,Order,49,2,True
1316,G002434405,Phylum,28,1,False
1317,G002434405,Family,19,5,True
1318,G002434405,Order,8,3,True
1319,G002434405,Phylum,8,0,False
1320,G002434405,Order,6,4,True
1321,G002434405,Kingdom,3,4,False
1322,G900240255,Species,80345,5,False
1323,G900240255,Species,68765,4,False
1324,G900240255,Species,62457,3,False
1325,G900240255,Species,46463,2,False
1326,G900240255,Species,28558,1,False
1327,G900240255,Species,23209,0,False
1328,G900240255,Family,4813,0,False
1329,G900240255,Family,4207,1,False
1330,G900240255,Genus,3543,5,False
1331,G900240255,Genus,3398,3,False
1332,G900240255,Genus,3312,4,False
1333,G900240255,Genus,3291,2,False
1334,G900240255,Genus,2708,1,False
1335,G900240255,Family,2336,2,False
1336,G900240255,Kingdom,1958,0,True
